town,state,sentiment_score,number_of_posts,satisfaction_score,star_fill,x,y,score_valid
East Alton, IL,0.259134783,23,3.0,0.0,4,1,1
East Alton, IL,0.259134783,23,3.0,0,5,1,1
Daleville, VA,0.354293486,1919,3.2,100,1,1,1
Daleville, VA,0.354293486,1919,3.2,100,2,1,1
Daleville, VA,0.354293486,1919,3.2,100,3,1,1
Daleville, VA,0.354293486,1919,3.2,20.000000000000018,4,1,1
Daleville, VA,0.354293486,1919,3.2,0,5,1,1
New Kent, VA,0.309497549,979,3.1,100,1,1,1
New Kent, VA,0.309497549,979,3.1,100,2,1,1
New Kent, VA,0.309497549,979,3.1,100,3,1,1
New Kent, VA,0.309497549,979,3.1,10.000000000000009,4,1,1
New Kent, VA,0.309497549,979,3.1,0,5,1,1
Marionville, MO,0.340993333,15,3.2,100,1,1,1
Marionville, MO,0.340993333,15,3.2,100,2,1,1
Marionville, MO,0.340993333,15,3.2,100,3,1,1
Marionville, MO,0.340993333,15,3.2,20.000000000000018,4,1,1
Marionville, MO,0.340993333,15,3.2,0,5,1,1
Pepperell, MA,0.268963889,36,3.0,100,1,1,1
Pepperell, MA,0.268963889,36,3.0,100,2,1,1
Pepperell, MA,0.268963889,36,3.0,100,3,1,1
Pepperell, MA,0.268963889,36,3.0,0.0,4,1,1
Pepperell, MA,0.268963889,36,3.0,0,5,1,1
North Bend, WA,0.58771066,591,3.8,100,1,1,1
North Bend, WA,0.58771066,591,3.8,100,2,1,1
North Bend, WA,0.58771066,591,3.8,100,3,1,1
North Bend, WA,0.58771066,591,3.8,79.99999999999999,4,1,1
North Bend, WA,0.58771066,591,3.8,0,5,1,1
Bumpass, VA,0.279667424,132,3.1,100,1,1,1
Bumpass, VA,0.279667424,132,3.1,100,2,1,1
Bumpass, VA,0.279667424,132,3.1,100,3,1,1
Bumpass, VA,0.279667424,132,3.1,10.000000000000009,4,1,1
Bumpass, VA,0.279667424,132,3.1,0,5,1,1
Saint Robert, MO,0.220863063,111,2.9,100,1,1,1
Saint Robert, MO,0.220863063,111,2.9,100,2,1,1
Saint Robert, MO,0.220863063,111,2.9,89.99999999999999,3,1,1
Saint Robert, MO,0.220863063,111,2.9,0,4,1,1
Saint Robert, MO,0.220863063,111,2.9,0,5,1,1
Amesbury, MA,0.346761805,809,3.2,100,1,1,1
Amesbury, MA,0.346761805,809,3.2,100,2,1,1
Amesbury, MA,0.346761805,809,3.2,100,3,1,1
Amesbury, MA,0.346761805,809,3.2,20.000000000000018,4,1,1
Amesbury, MA,0.346761805,809,3.2,0,5,1,1
Amissville, VA,0.258734689,418,3.0,100,1,1,1
Amissville, VA,0.258734689,418,3.0,100,2,1,1
Amissville, VA,0.258734689,418,3.0,100,3,1,1
Amissville, VA,0.258734689,418,3.0,0.0,4,1,1
Amissville, VA,0.258734689,418,3.0,0,5,1,1
Ann Arbor, MI,0.271932277,852,3.0,100,1,1,1
Ann Arbor, MI,0.271932277,852,3.0,100,2,1,1
Ann Arbor, MI,0.271932277,852,3.0,100,3,1,1
Ann Arbor, MI,0.271932277,852,3.0,0.0,4,1,1
Ann Arbor, MI,0.271932277,852,3.0,0,5,1,1
Ewing, VA,0,3,2.4,100,1,1,1
Ewing, VA,0,3,2.4,100,2,1,1
Ewing, VA,0,3,2.4,39.99999999999999,3,1,1
Ewing, VA,0,3,2.4,0,4,1,1
Ewing, VA,0,3,2.4,0,5,1,1
Fairfax Station, VA,0.354419342,517,3.2,100,1,1,1
Fairfax Station, VA,0.354419342,517,3.2,100,2,1,1
Fairfax Station, VA,0.354419342,517,3.2,100,3,1,1
Fairfax Station, VA,0.354419342,517,3.2,20.000000000000018,4,1,1
Fairfax Station, VA,0.354419342,517,3.2,0,5,1,1
Shakopee, MN,0.301377896,2529,3.1,100,1,1,1
Shakopee, MN,0.301377896,2529,3.1,100,2,1,1
Shakopee, MN,0.301377896,2529,3.1,100,3,1,1
Shakopee, MN,0.301377896,2529,3.1,10.000000000000009,4,1,1
Shakopee, MN,0.301377896,2529,3.1,0,5,1,1
Saint Peter, MN,0.9209,1,4.5,100,1,1,1
Saint Peter, MN,0.9209,1,4.5,100,2,1,1
Saint Peter, MN,0.9209,1,4.5,100,3,1,1
Saint Peter, MN,0.9209,1,4.5,100,4,1,1
Saint Peter, MN,0.9209,1,4.5,50.0,5,1,1
Bear, DE,-0.086602778,36,2.2,100,1,1,1
Bear, DE,-0.086602778,36,2.2,100,2,1,1
Bear, DE,-0.086602778,36,2.2,20.000000000000018,3,1,1
Bear, DE,-0.086602778,36,2.2,0,4,1,1
Bear, DE,-0.086602778,36,2.2,0,5,1,1
Coushatta, LA,n/a,0,0,0,1,1,0
Coushatta, LA,n/a,0,0,0,2,1,0
Coushatta, LA,n/a,0,0,0,3,1,0
Coushatta, LA,n/a,0,0,0,4,1,0
Coushatta, LA,n/a,0,0,0,5,1,0
East Weymouth, MA,0.383602069,145,3.3,100,1,1,1
East Weymouth, MA,0.383602069,145,3.3,100,2,1,1
East Weymouth, MA,0.383602069,145,3.3,100,3,1,1
East Weymouth, MA,0.383602069,145,3.3,29.999999999999982,4,1,1
East Weymouth, MA,0.383602069,145,3.3,0,5,1,1
Danville, VA,0.311784909,10941,3.1,100,1,1,1
Danville, VA,0.311784909,10941,3.1,100,2,1,1
Danville, VA,0.311784909,10941,3.1,100,3,1,1
Danville, VA,0.311784909,10941,3.1,10.000000000000009,4,1,1
Danville, VA,0.311784909,10941,3.1,0,5,1,1
Hallsville, MO,0.131342647,68,2.7,100,1,1,1
Hallsville, MO,0.131342647,68,2.7,100,2,1,1
Hallsville, MO,0.131342647,68,2.7,70.00000000000001,3,1,1
Hallsville, MO,0.131342647,68,2.7,0,4,1,1
Hallsville, MO,0.131342647,68,2.7,0,5,1,1
Albany, MN,0.338964706,119,3.2,100,1,1,1
Albany, MN,0.338964706,119,3.2,100,2,1,1
Albany, MN,0.338964706,119,3.2,100,3,1,1
Albany, MN,0.338964706,119,3.2,20.000000000000018,4,1,1
Albany, MN,0.338964706,119,3.2,0,5,1,1
Carthage, MS,0.09404902,51,2.6,100,1,1,1
Carthage, MS,0.09404902,51,2.6,100,2,1,1
Carthage, MS,0.09404902,51,2.6,60.00000000000001,3,1,1
Carthage, MS,0.09404902,51,2.6,0,4,1,1
Carthage, MS,0.09404902,51,2.6,0,5,1,1
Crawford, MS,0.269185393,89,3.0,100,1,1,1
Crawford, MS,0.269185393,89,3.0,100,2,1,1
Crawford, MS,0.269185393,89,3.0,100,3,1,1
Crawford, MS,0.269185393,89,3.0,0.0,4,1,1
Crawford, MS,0.269185393,89,3.0,0,5,1,1
Blackstone, MA,0.419295695,302,3.4,100,1,1,1
Blackstone, MA,0.419295695,302,3.4,100,2,1,1
Blackstone, MA,0.419295695,302,3.4,100,3,1,1
Blackstone, MA,0.419295695,302,3.4,39.99999999999999,4,1,1
Blackstone, MA,0.419295695,302,3.4,0,5,1,1
Maringouin, LA,0.12254,15,2.7,100,1,1,1
Maringouin, LA,0.12254,15,2.7,100,2,1,1
Maringouin, LA,0.12254,15,2.7,70.00000000000001,3,1,1
Maringouin, LA,0.12254,15,2.7,0,4,1,1
Maringouin, LA,0.12254,15,2.7,0,5,1,1
Plains, MT,0.189255102,147,2.9,100,1,1,1
Plains, MT,0.189255102,147,2.9,100,2,1,1
Plains, MT,0.189255102,147,2.9,89.99999999999999,3,1,1
Plains, MT,0.189255102,147,2.9,0,4,1,1
Plains, MT,0.189255102,147,2.9,0,5,1,1
Fort Defiance, VA,0.204688462,26,2.9,100,1,1,1
Fort Defiance, VA,0.204688462,26,2.9,100,2,1,1
Fort Defiance, VA,0.204688462,26,2.9,89.99999999999999,3,1,1
Fort Defiance, VA,0.204688462,26,2.9,0,4,1,1
Fort Defiance, VA,0.204688462,26,2.9,0,5,1,1
Columbia, LA,0.055602564,39,2.6,100,1,1,1
Columbia, LA,0.055602564,39,2.6,100,2,1,1
Columbia, LA,0.055602564,39,2.6,60.00000000000001,3,1,1
Columbia, LA,0.055602564,39,2.6,0,4,1,1
Columbia, LA,0.055602564,39,2.6,0,5,1,1
Clifton, VA,0.342636715,207,3.2,100,1,1,1
Clifton, VA,0.342636715,207,3.2,100,2,1,1
Clifton, VA,0.342636715,207,3.2,100,3,1,1
Clifton, VA,0.342636715,207,3.2,20.000000000000018,4,1,1
Clifton, VA,0.342636715,207,3.2,0,5,1,1
Maitland, FL,0.255439098,133,3.0,100,1,1,1
Maitland, FL,0.255439098,133,3.0,100,2,1,1
Maitland, FL,0.255439098,133,3.0,100,3,1,1
Maitland, FL,0.255439098,133,3.0,0.0,4,1,1
Maitland, FL,0.255439098,133,3.0,0,5,1,1
Quincy, IL,0.167596296,27,2.8,100,1,1,1
Quincy, IL,0.167596296,27,2.8,100,2,1,1
Quincy, IL,0.167596296,27,2.8,79.99999999999999,3,1,1
Quincy, IL,0.167596296,27,2.8,0,4,1,1
Quincy, IL,0.167596296,27,2.8,0,5,1,1
Whitman, MA,0.253997222,144,3.0,100,1,1,1
Whitman, MA,0.253997222,144,3.0,100,2,1,1
Whitman, MA,0.253997222,144,3.0,100,3,1,1
Whitman, MA,0.253997222,144,3.0,0.0,4,1,1
Whitman, MA,0.253997222,144,3.0,0,5,1,1
Centreville, VA,0.27675873,3007,3.1,100,1,1,1
Centreville, VA,0.27675873,3007,3.1,100,2,1,1
Centreville, VA,0.27675873,3007,3.1,100,3,1,1
Centreville, VA,0.27675873,3007,3.1,10.000000000000009,4,1,1
Centreville, VA,0.27675873,3007,3.1,0,5,1,1
South Hamilton, MA,0.431423592,657,3.4,100,1,1,1
South Hamilton, MA,0.431423592,657,3.4,100,2,1,1
South Hamilton, MA,0.431423592,657,3.4,100,3,1,1
South Hamilton, MA,0.431423592,657,3.4,39.99999999999999,4,1,1
South Hamilton, MA,0.431423592,657,3.4,0,5,1,1
Wesley Chapel, FL,-0.408386667,15,1.5,100,1,1,1
Wesley Chapel, FL,-0.408386667,15,1.5,50.0,2,1,1
Wesley Chapel, FL,-0.408386667,15,1.5,0,3,1,1
Wesley Chapel, FL,-0.408386667,15,1.5,0,4,1,1
Wesley Chapel, FL,-0.408386667,15,1.5,0,5,1,1
Aylett, VA,0.267905008,659,3.0,100,1,1,1
Aylett, VA,0.267905008,659,3.0,100,2,1,1
Aylett, VA,0.267905008,659,3.0,100,3,1,1
Aylett, VA,0.267905008,659,3.0,0.0,4,1,1
Aylett, VA,0.267905008,659,3.0,0,5,1,1
Westerville, OH,0.5658,50,3.7,100,1,1,1
Westerville, OH,0.5658,50,3.7,100,2,1,1
Westerville, OH,0.5658,50,3.7,100,3,1,1
Westerville, OH,0.5658,50,3.7,70.00000000000001,4,1,1
Westerville, OH,0.5658,50,3.7,0,5,1,1
La Crosse, VA,0.165842857,7,2.8,100,1,1,1
La Crosse, VA,0.165842857,7,2.8,100,2,1,1
La Crosse, VA,0.165842857,7,2.8,79.99999999999999,3,1,1
La Crosse, VA,0.165842857,7,2.8,0,4,1,1
La Crosse, VA,0.165842857,7,2.8,0,5,1,1
Des Peres, MO,0.326716522,230,3.2,100,1,1,1
Des Peres, MO,0.326716522,230,3.2,100,2,1,1
Des Peres, MO,0.326716522,230,3.2,100,3,1,1
Des Peres, MO,0.326716522,230,3.2,20.000000000000018,4,1,1
Des Peres, MO,0.326716522,230,3.2,0,5,1,1
Greenwood, MO,0.138169849,199,2.7,100,1,1,1
Greenwood, MO,0.138169849,199,2.7,100,2,1,1
Greenwood, MO,0.138169849,199,2.7,70.00000000000001,3,1,1
Greenwood, MO,0.138169849,199,2.7,0,4,1,1
Greenwood, MO,0.138169849,199,2.7,0,5,1,1
San Gabriel, CA,0.066977778,90,2.6,100,1,1,1
San Gabriel, CA,0.066977778,90,2.6,100,2,1,1
San Gabriel, CA,0.066977778,90,2.6,60.00000000000001,3,1,1
San Gabriel, CA,0.066977778,90,2.6,0,4,1,1
San Gabriel, CA,0.066977778,90,2.6,0,5,1,1
Crane, MO,0.07506,10,2.6,100,1,1,1
Crane, MO,0.07506,10,2.6,100,2,1,1
Crane, MO,0.07506,10,2.6,60.00000000000001,3,1,1
Crane, MO,0.07506,10,2.6,0,4,1,1
Crane, MO,0.07506,10,2.6,0,5,1,1
Gray, LA,0.314056711,298,3.1,100,1,1,1
Gray, LA,0.314056711,298,3.1,100,2,1,1
Gray, LA,0.314056711,298,3.1,100,3,1,1
Gray, LA,0.314056711,298,3.1,10.000000000000009,4,1,1
Gray, LA,0.314056711,298,3.1,0,5,1,1
Canyon Dam, CA,0.288557143,21,3.1,100,1,1,1
Canyon Dam, CA,0.288557143,21,3.1,100,2,1,1
Canyon Dam, CA,0.288557143,21,3.1,100,3,1,1
Canyon Dam, CA,0.288557143,21,3.1,10.000000000000009,4,1,1
Canyon Dam, CA,0.288557143,21,3.1,0,5,1,1
Roslindale, MA,0.229276838,544,2.9,100,1,1,1
Roslindale, MA,0.229276838,544,2.9,100,2,1,1
Roslindale, MA,0.229276838,544,2.9,89.99999999999999,3,1,1
Roslindale, MA,0.229276838,544,2.9,0,4,1,1
Roslindale, MA,0.229276838,544,2.9,0,5,1,1
Sunset, LA,0.165139171,217,2.8,100,1,1,1
Sunset, LA,0.165139171,217,2.8,100,2,1,1
Sunset, LA,0.165139171,217,2.8,79.99999999999999,3,1,1
Sunset, LA,0.165139171,217,2.8,0,4,1,1
Sunset, LA,0.165139171,217,2.8,0,5,1,1
Gainesville, VA,0.288743282,2688,3.1,100,1,1,1
Gainesville, VA,0.288743282,2688,3.1,100,2,1,1
Gainesville, VA,0.288743282,2688,3.1,100,3,1,1
Gainesville, VA,0.288743282,2688,3.1,10.000000000000009,4,1,1
Gainesville, VA,0.288743282,2688,3.1,0,5,1,1
Killeen, TX,0.182575,16,2.8,100,1,1,1
Killeen, TX,0.182575,16,2.8,100,2,1,1
Killeen, TX,0.182575,16,2.8,79.99999999999999,3,1,1
Killeen, TX,0.182575,16,2.8,0,4,1,1
Killeen, TX,0.182575,16,2.8,0,5,1,1
Many, LA,0.369690698,43,3.3,100,1,1,1
Many, LA,0.369690698,43,3.3,100,2,1,1
Many, LA,0.369690698,43,3.3,100,3,1,1
Many, LA,0.369690698,43,3.3,29.999999999999982,4,1,1
Many, LA,0.369690698,43,3.3,0,5,1,1
Cheshire, MA,0.19388,30,2.9,100,1,1,1
Cheshire, MA,0.19388,30,2.9,100,2,1,1
Cheshire, MA,0.19388,30,2.9,89.99999999999999,3,1,1
Cheshire, MA,0.19388,30,2.9,0,4,1,1
Cheshire, MA,0.19388,30,2.9,0,5,1,1
Acushnet, MA,0.214693939,33,2.9,100,1,1,1
Acushnet, MA,0.214693939,33,2.9,100,2,1,1
Acushnet, MA,0.214693939,33,2.9,89.99999999999999,3,1,1
Acushnet, MA,0.214693939,33,2.9,0,4,1,1
Acushnet, MA,0.214693939,33,2.9,0,5,1,1
Steubenville, OH,0.19124375,160,2.9,100,1,1,1
Steubenville, OH,0.19124375,160,2.9,100,2,1,1
Steubenville, OH,0.19124375,160,2.9,89.99999999999999,3,1,1
Steubenville, OH,0.19124375,160,2.9,0,4,1,1
Steubenville, OH,0.19124375,160,2.9,0,5,1,1
Sharon, MA,0.268476797,306,3.0,100,1,1,1
Sharon, MA,0.268476797,306,3.0,100,2,1,1
Sharon, MA,0.268476797,306,3.0,100,3,1,1
Sharon, MA,0.268476797,306,3.0,0.0,4,1,1
Sharon, MA,0.268476797,306,3.0,0,5,1,1
Bristow, VA,0.342265423,1206,3.2,100,1,1,1
Bristow, VA,0.342265423,1206,3.2,100,2,1,1
Bristow, VA,0.342265423,1206,3.2,100,3,1,1
Bristow, VA,0.342265423,1206,3.2,20.000000000000018,4,1,1
Bristow, VA,0.342265423,1206,3.2,0,5,1,1
Beaverdam, VA,0.228128448,232,2.9,100,1,1,1
Beaverdam, VA,0.228128448,232,2.9,100,2,1,1
Beaverdam, VA,0.228128448,232,2.9,89.99999999999999,3,1,1
Beaverdam, VA,0.228128448,232,2.9,0,4,1,1
Beaverdam, VA,0.228128448,232,2.9,0,5,1,1
West Springfield, VA,0.255870455,132,3.0,100,1,1,1
West Springfield, VA,0.255870455,132,3.0,100,2,1,1
West Springfield, VA,0.255870455,132,3.0,100,3,1,1
West Springfield, VA,0.255870455,132,3.0,0.0,4,1,1
West Springfield, VA,0.255870455,132,3.0,0,5,1,1
East Taunton, MA,0.208360494,81,2.9,100,1,1,1
East Taunton, MA,0.208360494,81,2.9,100,2,1,1
East Taunton, MA,0.208360494,81,2.9,89.99999999999999,3,1,1
East Taunton, MA,0.208360494,81,2.9,0,4,1,1
East Taunton, MA,0.208360494,81,2.9,0,5,1,1
Burbank, IL,0.434740805,522,3.4,100,1,1,1
Burbank, IL,0.434740805,522,3.4,100,2,1,1
Burbank, IL,0.434740805,522,3.4,100,3,1,1
Burbank, IL,0.434740805,522,3.4,39.99999999999999,4,1,1
Burbank, IL,0.434740805,522,3.4,0,5,1,1
Turlock, CA,0.122861628,86,2.7,100,1,1,1
Turlock, CA,0.122861628,86,2.7,100,2,1,1
Turlock, CA,0.122861628,86,2.7,70.00000000000001,3,1,1
Turlock, CA,0.122861628,86,2.7,0,4,1,1
Turlock, CA,0.122861628,86,2.7,0,5,1,1
Dorchester, MA,0.178752263,243,2.8,100,1,1,1
Dorchester, MA,0.178752263,243,2.8,100,2,1,1
Dorchester, MA,0.178752263,243,2.8,79.99999999999999,3,1,1
Dorchester, MA,0.178752263,243,2.8,0,4,1,1
Dorchester, MA,0.178752263,243,2.8,0,5,1,1
Leicester, MA,0.4581,23,3.5,100,1,1,1
Leicester, MA,0.4581,23,3.5,100,2,1,1
Leicester, MA,0.4581,23,3.5,100,3,1,1
Leicester, MA,0.4581,23,3.5,50.0,4,1,1
Leicester, MA,0.4581,23,3.5,0,5,1,1
Highland, NY,0.3899,9,3.3,100,1,1,1
Highland, NY,0.3899,9,3.3,100,2,1,1
Highland, NY,0.3899,9,3.3,100,3,1,1
Highland, NY,0.3899,9,3.3,29.999999999999982,4,1,1
Highland, NY,0.3899,9,3.3,0,5,1,1
Shafer, MN,0.342914943,87,3.2,100,1,1,1
Shafer, MN,0.342914943,87,3.2,100,2,1,1
Shafer, MN,0.342914943,87,3.2,100,3,1,1
Shafer, MN,0.342914943,87,3.2,20.000000000000018,4,1,1
Shafer, MN,0.342914943,87,3.2,0,5,1,1
Blandford, MA,0.24032,10,3.0,100,1,1,1
Blandford, MA,0.24032,10,3.0,100,2,1,1
Blandford, MA,0.24032,10,3.0,100,3,1,1
Blandford, MA,0.24032,10,3.0,0.0,4,1,1
Blandford, MA,0.24032,10,3.0,0,5,1,1
Watertown, MA,0.511093619,1724,3.6,100,1,1,1
Watertown, MA,0.511093619,1724,3.6,100,2,1,1
Watertown, MA,0.511093619,1724,3.6,100,3,1,1
Watertown, MA,0.511093619,1724,3.6,60.00000000000001,4,1,1
Watertown, MA,0.511093619,1724,3.6,0,5,1,1
Franklinton, LA,0.25509765,766,3.0,100,1,1,1
Franklinton, LA,0.25509765,766,3.0,100,2,1,1
Franklinton, LA,0.25509765,766,3.0,100,3,1,1
Franklinton, LA,0.25509765,766,3.0,0.0,4,1,1
Franklinton, LA,0.25509765,766,3.0,0,5,1,1
Granby, MA,0.114275701,107,2.7,100,1,1,1
Granby, MA,0.114275701,107,2.7,100,2,1,1
Granby, MA,0.114275701,107,2.7,70.00000000000001,3,1,1
Granby, MA,0.114275701,107,2.7,0,4,1,1
Granby, MA,0.114275701,107,2.7,0,5,1,1
Decatur, IN,0.485815873,63,3.5,100,1,1,1
Decatur, IN,0.485815873,63,3.5,100,2,1,1
Decatur, IN,0.485815873,63,3.5,100,3,1,1
Decatur, IN,0.485815873,63,3.5,50.0,4,1,1
Decatur, IN,0.485815873,63,3.5,0,5,1,1
Havelock, NC,-0.11285,12,2.2,100,1,1,1
Havelock, NC,-0.11285,12,2.2,100,2,1,1
Havelock, NC,-0.11285,12,2.2,20.000000000000018,3,1,1
Havelock, NC,-0.11285,12,2.2,0,4,1,1
Havelock, NC,-0.11285,12,2.2,0,5,1,1
Pembroke, VA,0.2645,124,3.0,100,1,1,1
Pembroke, VA,0.2645,124,3.0,100,2,1,1
Pembroke, VA,0.2645,124,3.0,100,3,1,1
Pembroke, VA,0.2645,124,3.0,0.0,4,1,1
Pembroke, VA,0.2645,124,3.0,0,5,1,1
Pittsboro, NC,0.468482692,52,3.5,100,1,1,1
Pittsboro, NC,0.468482692,52,3.5,100,2,1,1
Pittsboro, NC,0.468482692,52,3.5,100,3,1,1
Pittsboro, NC,0.468482692,52,3.5,50.0,4,1,1
Pittsboro, NC,0.468482692,52,3.5,0,5,1,1
Jasper, MO,0.238381818,11,3.0,100,1,1,1
Jasper, MO,0.238381818,11,3.0,100,2,1,1
Jasper, MO,0.238381818,11,3.0,100,3,1,1
Jasper, MO,0.238381818,11,3.0,0.0,4,1,1
Jasper, MO,0.238381818,11,3.0,0,5,1,1
Bolivia, NC,0,1,2.4,100,1,1,1
Bolivia, NC,0,1,2.4,100,2,1,1
Bolivia, NC,0,1,2.4,39.99999999999999,3,1,1
Bolivia, NC,0,1,2.4,0,4,1,1
Bolivia, NC,0,1,2.4,0,5,1,1
Tipton, MI,0.205127027,37,2.9,100,1,1,1
Tipton, MI,0.205127027,37,2.9,100,2,1,1
Tipton, MI,0.205127027,37,2.9,89.99999999999999,3,1,1
Tipton, MI,0.205127027,37,2.9,0,4,1,1
Tipton, MI,0.205127027,37,2.9,0,5,1,1
Lynnfield, MA,0.230241176,374,3.0,100,1,1,1
Lynnfield, MA,0.230241176,374,3.0,100,2,1,1
Lynnfield, MA,0.230241176,374,3.0,100,3,1,1
Lynnfield, MA,0.230241176,374,3.0,0.0,4,1,1
Lynnfield, MA,0.230241176,374,3.0,0,5,1,1
Luray, VA,0,3,2.4,100,1,1,1
Luray, VA,0,3,2.4,100,2,1,1
Luray, VA,0,3,2.4,39.99999999999999,3,1,1
Luray, VA,0,3,2.4,0,4,1,1
Luray, VA,0,3,2.4,0,5,1,1
Perryville, MO,0.201590226,266,2.9,100,1,1,1
Perryville, MO,0.201590226,266,2.9,100,2,1,1
Perryville, MO,0.201590226,266,2.9,89.99999999999999,3,1,1
Perryville, MO,0.201590226,266,2.9,0,4,1,1
Perryville, MO,0.201590226,266,2.9,0,5,1,1
Canton, MS,0.223445917,1102,2.9,100,1,1,1
Canton, MS,0.223445917,1102,2.9,100,2,1,1
Canton, MS,0.223445917,1102,2.9,89.99999999999999,3,1,1
Canton, MS,0.223445917,1102,2.9,0,4,1,1
Canton, MS,0.223445917,1102,2.9,0,5,1,1
Medina, NY,0.424775,4,3.4,100,1,1,1
Medina, NY,0.424775,4,3.4,100,2,1,1
Medina, NY,0.424775,4,3.4,100,3,1,1
Medina, NY,0.424775,4,3.4,39.99999999999999,4,1,1
Medina, NY,0.424775,4,3.4,0,5,1,1
Otterville, MO,0.118878125,32,2.7,100,1,1,1
Otterville, MO,0.118878125,32,2.7,100,2,1,1
Otterville, MO,0.118878125,32,2.7,70.00000000000001,3,1,1
Otterville, MO,0.118878125,32,2.7,0,4,1,1
Otterville, MO,0.118878125,32,2.7,0,5,1,1
Taylors Falls, MN,0.420973529,34,3.4,100,1,1,1
Taylors Falls, MN,0.420973529,34,3.4,100,2,1,1
Taylors Falls, MN,0.420973529,34,3.4,100,3,1,1
Taylors Falls, MN,0.420973529,34,3.4,39.99999999999999,4,1,1
Taylors Falls, MN,0.420973529,34,3.4,0,5,1,1
Rolling Hills, CA,0.299937241,964,3.1,100,1,1,1
Rolling Hills, CA,0.299937241,964,3.1,100,2,1,1
Rolling Hills, CA,0.299937241,964,3.1,100,3,1,1
Rolling Hills, CA,0.299937241,964,3.1,10.000000000000009,4,1,1
Rolling Hills, CA,0.299937241,964,3.1,0,5,1,1
Saint Francisville, LA,0.196722222,27,2.9,100,1,1,1
Saint Francisville, LA,0.196722222,27,2.9,100,2,1,1
Saint Francisville, LA,0.196722222,27,2.9,89.99999999999999,3,1,1
Saint Francisville, LA,0.196722222,27,2.9,0,4,1,1
Saint Francisville, LA,0.196722222,27,2.9,0,5,1,1
New Marlborough, MA,0.408668421,19,3.4,100,1,1,1
New Marlborough, MA,0.408668421,19,3.4,100,2,1,1
New Marlborough, MA,0.408668421,19,3.4,100,3,1,1
New Marlborough, MA,0.408668421,19,3.4,39.99999999999999,4,1,1
New Marlborough, MA,0.408668421,19,3.4,0,5,1,1
Southwick, MA,0.246291304,23,3.0,100,1,1,1
Southwick, MA,0.246291304,23,3.0,100,2,1,1
Southwick, MA,0.246291304,23,3.0,100,3,1,1
Southwick, MA,0.246291304,23,3.0,0.0,4,1,1
Southwick, MA,0.246291304,23,3.0,0,5,1,1
Port Haywood, VA,0.186294118,17,2.9,100,1,1,1
Port Haywood, VA,0.186294118,17,2.9,100,2,1,1
Port Haywood, VA,0.186294118,17,2.9,89.99999999999999,3,1,1
Port Haywood, VA,0.186294118,17,2.9,0,4,1,1
Port Haywood, VA,0.186294118,17,2.9,0,5,1,1
Booneville, MS,0.135796739,92,2.7,100,1,1,1
Booneville, MS,0.135796739,92,2.7,100,2,1,1
Booneville, MS,0.135796739,92,2.7,70.00000000000001,3,1,1
Booneville, MS,0.135796739,92,2.7,0,4,1,1
Booneville, MS,0.135796739,92,2.7,0,5,1,1
Odessa, MO,0.355617647,238,3.2,100,1,1,1
Odessa, MO,0.355617647,238,3.2,100,2,1,1
Odessa, MO,0.355617647,238,3.2,100,3,1,1
Odessa, MO,0.355617647,238,3.2,20.000000000000018,4,1,1
Odessa, MO,0.355617647,238,3.2,0,5,1,1
Foxboro, MA,0.320119038,520,3.2,100,1,1,1
Foxboro, MA,0.320119038,520,3.2,100,2,1,1
Foxboro, MA,0.320119038,520,3.2,100,3,1,1
Foxboro, MA,0.320119038,520,3.2,20.000000000000018,4,1,1
Foxboro, MA,0.320119038,520,3.2,0,5,1,1
Westlake, LA,0.203513043,161,2.9,100,1,1,1
Westlake, LA,0.203513043,161,2.9,100,2,1,1
Westlake, LA,0.203513043,161,2.9,89.99999999999999,3,1,1
Westlake, LA,0.203513043,161,2.9,0,4,1,1
Westlake, LA,0.203513043,161,2.9,0,5,1,1
Baldwinville, MA,0.355261628,86,3.2,100,1,1,1
Baldwinville, MA,0.355261628,86,3.2,100,2,1,1
Baldwinville, MA,0.355261628,86,3.2,100,3,1,1
Baldwinville, MA,0.355261628,86,3.2,20.000000000000018,4,1,1
Baldwinville, MA,0.355261628,86,3.2,0,5,1,1
Hyde Park, MA,0.273929694,229,3.0,100,1,1,1
Hyde Park, MA,0.273929694,229,3.0,100,2,1,1
Hyde Park, MA,0.273929694,229,3.0,100,3,1,1
Hyde Park, MA,0.273929694,229,3.0,0.0,4,1,1
Hyde Park, MA,0.273929694,229,3.0,0,5,1,1
Dunnsville, VA,0.093753333,15,2.6,100,1,1,1
Dunnsville, VA,0.093753333,15,2.6,100,2,1,1
Dunnsville, VA,0.093753333,15,2.6,60.00000000000001,3,1,1
Dunnsville, VA,0.093753333,15,2.6,0,4,1,1
Dunnsville, VA,0.093753333,15,2.6,0,5,1,1
Bohannon, VA,0.3937,11,3.3,100,1,1,1
Bohannon, VA,0.3937,11,3.3,100,2,1,1
Bohannon, VA,0.3937,11,3.3,100,3,1,1
Bohannon, VA,0.3937,11,3.3,29.999999999999982,4,1,1
Bohannon, VA,0.3937,11,3.3,0,5,1,1
Warr Acres, OK,0.291171084,166,3.1,100,1,1,1
Warr Acres, OK,0.291171084,166,3.1,100,2,1,1
Warr Acres, OK,0.291171084,166,3.1,100,3,1,1
Warr Acres, OK,0.291171084,166,3.1,10.000000000000009,4,1,1
Warr Acres, OK,0.291171084,166,3.1,0,5,1,1
Boydton, VA,-0.020228571,7,2.4,100,1,1,1
